date,utc,Long,Lat,Altitude,pitch,10.96,9.86,8.87,7.99,7.19,6.47,5.83,5.24,4.72,4.25,3.82,3.44,3.1,2.79,2.51,2.26,peak,type,orbit
2018-05-23,10:59:47,140.79674,21.917528,360.2135,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,i0,dayside
2018-05-23,10:59:50,140.93816,22.063616,360.18604,96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,n0,dayside
2018-05-23,10:59:50,140.93816,22.063616,360.18604,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,i0,dayside
2018-05-23,10:59:53,141.07986,22.209583,360.1586,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,n0,dayside
2018-05-23,10:59:53,141.07986,22.209583,360.1586,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,i0,dayside
2018-05-23,10:59:56,141.22186,22.355428,360.13118,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-23,10:59:56,141.22186,22.355428,360.13118,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-23,10:59:59,141.36416,22.501149,360.10379,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-23,10:59:59,141.36416,22.501149,360.10379,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-23,11:00:02,141.50676,22.646746,360.07642,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-23,11:00:02,141.50676,22.646746,360.07642,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-23,11:00:06,141.69737,22.840678,360.03997,60,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,8,n0,dayside
2018-05-23,11:00:06,141.69737,22.840678,360.03997,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,i0,dayside
2018-05-23,11:00:09,141.84069,22.985979,360.01266,54,0,0,0,0,0,0,2,27,4,0,0,0,0,0,0,0,27,n0,dayside
2018-05-23,11:00:09,141.84069,22.985979,360.01266,54,0,0,0,0,0,1,2,29,5,1,0,0,0,0,0,0,29,i0,dayside
2018-05-23,11:00:12,141.98431,23.131151,359.98537,48,0,0,0,0,0,0,1,28,3,1,0,0,0,0,0,0,28,n0,dayside
2018-05-23,11:00:12,141.98431,23.131151,359.98537,48,0,0,0,0,0,1,3,40,3,0,0,0,0,0,0,0,40,i0,dayside
2018-05-23,11:00:15,142.12824,23.276193,359.95811,40,0,0,0,0,0,0,4,43,3,0,0,0,0,0,0,0,43,n0,dayside
2018-05-23,11:00:15,142.12824,23.276193,359.95811,40,0,0,0,0,0,1,5,46,5,1,0,0,0,0,0,0,46,i0,dayside
2018-05-23,11:00:18,142.27249,23.421104,359.93088,34,0,0,0,0,0,0,9,57,2,2,1,0,0,0,0,0,57,n0,dayside
2018-05-23,11:00:18,142.27249,23.421104,359.93088,34,0,0,0,0,0,1,11,58,7,1,0,0,0,0,0,0,58,i0,dayside
2018-05-23,11:00:21,142.41706,23.565883,359.90368,28,0,0,0,0,0,2,17,93,5,4,0,0,0,0,0,0,93,n0,dayside
2018-05-23,11:00:21,142.41706,23.565883,359.90368,28,0,0,0,0,0,1,21,103,9,0,0,0,0,0,0,0,103,i0,dayside
2018-05-23,11:00:25,142.61032,23.758713,359.86745,18,0,0,0,0,1,2,34,142,22,9,0,0,0,0,0,0,142,n0,dayside
2018-05-23,11:00:25,142.61032,23.758713,359.86745,18,0,0,0,0,0,4,30,128,29,11,2,0,0,0,0,0,128,i0,dayside
2018-05-23,11:00:28,142.75564,23.903179,359.84031,12,0,0,0,0,1,16,96,212,41,19,1,0,0,0,0,0,212,n0,dayside
2018-05-23,11:00:28,142.75564,23.903179,359.84031,12,0,0,0,0,2,13,91,216,76,15,4,2,0,0,0,0,216,i0,dayside
2018-05-23,11:00:31,142.90128,24.047508,359.8132,4,0,1,0,3,5,30,159,293,138,51,12,1,0,0,0,0,293,n0,dayside
2018-05-23,11:00:31,142.90128,24.047508,359.8132,4,0,0,0,6,7,58,171,303,147,66,13,1,0,0,0,0,303,i0,dayside
2018-05-23,11:00:34,143.04726,24.191699,359.78612,0,0,0,0,5,18,92,288,476,248,116,22,2,1,1,0,0,476,n0,dayside
2018-05-23,11:00:34,143.04726,24.191699,359.78612,0,0,0,0,6,15,97,289,474,291,140,23,1,0,0,0,0,474,i0,dayside
2018-05-23,11:00:37,143.19356,24.335752,359.75907,-8,0,0,1,8,44,144,372,603,425,186,33,4,1,0,0,0,603,n0,dayside
2018-05-23,11:00:37,143.19356,24.335752,359.75907,-8,0,0,3,12,36,162,498,605,437,220,28,2,0,0,0,0,605,i0,dayside
2018-05-23,11:00:40,143.3402,24.479664,359.73205,-14,0,0,1,13,33,132,383,532,365,157,19,5,0,0,0,0,532,n0,dayside
2018-05-23,11:00:40,143.3402,24.479664,359.73205,-14,0,0,2,8,36,143,355,564,350,141,22,2,0,0,0,0,564,i0,dayside
2018-05-23,11:00:43,143.48718,24.623435,359.70506,-22,0,0,0,7,21,98,220,405,183,77,13,1,0,0,0,0,405,n0,dayside
2018-05-23,11:00:43,143.48718,24.623435,359.70506,-22,0,0,0,5,21,83,204,349,196,73,11,1,0,0,0,0,349,i0,dayside
2018-05-23,11:00:47,143.68367,24.814907,359.66913,-32,0,0,0,3,13,44,120,200,79,40,5,1,0,0,0,0,200,n0,dayside
2018-05-23,11:00:47,143.68367,24.814907,359.66913,-32,0,0,0,0,2,39,89,193,75,39,7,0,0,0,0,0,193,i0,dayside
2018-05-23,11:00:50,143.83145,24.958343,359.64221,-40,0,0,0,0,0,13,36,118,27,19,2,1,0,0,0,0,118,n0,dayside
2018-05-23,11:00:50,143.83145,24.958343,359.64221,-40,0,0,0,0,3,13,48,120,21,15,2,0,0,0,0,0,120,i0,dayside
2018-05-23,11:00:53,143.97956,25.101633,359.61533,-46,0,0,0,0,1,0,15,72,12,8,0,0,0,0,0,0,72,n0,dayside
2018-05-23,11:00:53,143.97956,25.101633,359.61533,-46,0,0,0,0,0,0,10,57,10,11,1,0,0,0,0,0,57,i0,dayside
2018-05-23,11:00:56,144.12803,25.244776,359.58848,-54,0,0,0,0,0,1,2,28,6,2,0,0,0,0,0,0,28,n0,dayside
2018-05-23,11:00:56,144.12803,25.244776,359.58848,-54,0,0,0,0,0,0,1,22,3,4,0,1,0,0,0,0,22,i0,dayside
2018-05-23,11:00:59,144.27685,25.38777,359.56167,-60,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,12,n0,dayside
2018-05-23,11:00:59,144.27685,25.38777,359.56167,-60,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,7,i0,dayside
2018-05-23,11:01:02,144.42602,25.530615,359.53489,-68,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,n0,dayside
2018-05-23,11:01:02,144.42602,25.530615,359.53489,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-23,11:01:05,144.57555,25.673309,359.50815,-74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,n0,dayside
2018-05-23,11:01:05,144.57555,25.673309,359.50815,-74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,i0,dayside
2018-05-25,10:25:00,132.63145,23.831035,359.79676,-12,2,2,3,16,46,110,213,449,326,140,32,5,0,0,0,0,449,n0,dayside
2018-05-25,10:25:00,132.63145,23.831035,359.79676,-12,1,2,2,14,51,105,227,450,325,149,28,4,0,0,0,0,450,i0,dayside
2018-05-25,10:25:03,132.7769,23.975453,359.76915,-20,1,1,1,7,30,70,225,389,263,117,21,1,0,0,0,0,389,n0,dayside
2018-05-25,10:25:03,132.7769,23.975453,359.76915,-20,0,2,4,8,29,84,214,396,256,143,21,2,0,0,0,0,396,i0,dayside
2018-05-25,10:25:06,132.92269,24.119735,359.74157,-26,0,0,0,5,21,50,135,296,178,88,23,3,0,0,0,0,296,n0,dayside
2018-05-25,10:25:06,132.92269,24.119735,359.74157,-26,0,1,2,3,10,37,146,252,165,70,18,3,0,0,0,0,252,i0,dayside
2018-05-25,10:25:09,133.0688,24.263879,359.71402,-34,0,1,1,0,6,18,93,192,81,39,2,3,0,0,0,0,192,n0,dayside
2018-05-25,10:25:09,133.0688,24.263879,359.71402,-34,0,1,0,0,5,14,74,141,80,36,6,1,0,0,0,0,141,i0,dayside
2018-05-25,10:25:12,133.21525,24.407883,359.6865,-40,0,0,0,0,0,9,22,67,30,14,5,0,0,0,0,0,67,n0,dayside
2018-05-25,10:25:12,133.21525,24.407883,359.6865,-40,0,0,0,0,0,7,17,42,28,13,9,1,0,0,0,0,42,i0,dayside
2018-05-25,10:25:15,133.36203,24.551746,359.65901,-48,0,0,0,0,0,0,3,5,3,1,0,0,0,0,0,0,5,n0,dayside
2018-05-25,10:25:15,133.36203,24.551746,359.65901,-48,0,0,0,0,0,0,3,3,2,0,2,0,0,0,0,0,3,i0,dayside
2018-05-25,10:25:18,133.50915,24.695467,359.63155,-56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,n0,dayside
2018-05-25,10:25:18,133.50915,24.695467,359.63155,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:22,133.70584,24.886873,359.59498,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:22,133.70584,24.886873,359.59498,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:25,133.85376,25.030257,359.56759,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:25,133.85376,25.030257,359.56759,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:28,134.00203,25.173496,359.54023,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:28,134.00203,25.173496,359.54023,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:31,134.15065,25.316587,359.5129,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:31,134.15065,25.316587,359.5129,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:34,134.29962,25.459529,359.4856,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:34,134.29962,25.459529,359.4856,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:37,134.44894,25.602321,359.45834,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:37,134.44894,25.602321,359.45834,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:41,134.6486,25.792473,359.42204,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:41,134.6486,25.792473,359.42204,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:44,134.79876,25.934909,359.39486,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:44,134.79876,25.934909,359.39486,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:47,134.94929,26.07719,359.36771,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:47,134.94929,26.07719,359.36771,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:50,135.10019,26.219315,359.34059,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:50,135.10019,26.219315,359.34059,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:53,135.25146,26.361282,359.31352,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:53,135.25146,26.361282,359.31352,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:56,135.4031,26.503091,359.28647,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:56,135.4031,26.503091,359.28647,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:25:59,135.55511,26.644739,359.25947,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:25:59,135.55511,26.644739,359.25947,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:03,135.75839,26.833351,359.22352,-156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:03,135.75839,26.833351,359.22352,-156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:06,135.91129,26.97462,359.19661,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:06,135.91129,26.97462,359.19661,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:09,136.06458,27.115723,359.16973,-168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:09,136.06458,27.115723,359.16973,-168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:12,136.21826,27.25666,359.14289,-176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:12,136.21826,27.25666,359.14289,-176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:15,136.37232,27.39743,359.11609,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:15,136.37232,27.39743,359.11609,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:18,136.52679,27.538029,359.08933,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:18,136.52679,27.538029,359.08933,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:21,136.68164,27.678458,359.06262,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:21,136.68164,27.678458,359.06262,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:25,136.88874,27.865429,359.02706,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:25,136.88874,27.865429,359.02706,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:28,137.04454,28.005453,359.00044,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:28,137.04454,28.005453,359.00044,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:31,137.20074,28.145302,358.97386,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:31,137.20074,28.145302,358.97386,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:34,137.35735,28.284974,358.94733,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:34,137.35735,28.284974,358.94733,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:37,137.51438,28.424466,358.92084,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:37,137.51438,28.424466,358.92084,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:40,137.67181,28.563779,358.89439,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:40,137.67181,28.563779,358.89439,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:44,137.88238,28.749245,358.8592,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:44,137.88238,28.749245,358.8592,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:47,138.0408,28.888131,358.83287,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:47,138.0408,28.888131,358.83287,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:50,138.19965,29.026831,358.80657,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:50,138.19965,29.026831,358.80657,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:53,138.35892,29.165344,358.78033,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:53,138.35892,29.165344,358.78033,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:56,138.51863,29.303668,358.75413,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:56,138.51863,29.303668,358.75413,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:26:59,138.67877,29.441802,358.72798,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:26:59,138.67877,29.441802,358.72798,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:02,138.83934,29.579744,358.70187,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:02,138.83934,29.579744,358.70187,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:06,139.05413,29.763365,358.66714,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:06,139.05413,29.763365,358.66714,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:09,139.21574,29.900854,358.64116,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:09,139.21574,29.900854,358.64116,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:12,139.3778,30.038144,358.61522,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:12,139.3778,30.038144,358.61522,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:15,139.5403,30.175236,358.58933,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:15,139.5403,30.175236,358.58933,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:18,139.70326,30.312127,358.5635,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:27:18,139.70326,30.312127,358.5635,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:27:21,139.86668,30.448816,358.53771,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,n0,dayside
2018-05-25,10:27:21,139.86668,30.448816,358.53771,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,i0,dayside
2018-05-25,10:27:25,140.08529,30.63075,358.50342,32,0,0,0,0,0,0,2,13,6,0,1,0,0,0,0,0,13,n0,dayside
2018-05-25,10:27:25,140.08529,30.63075,358.50342,32,0,0,0,0,0,0,2,19,9,2,0,0,0,0,0,0,19,i0,dayside
2018-05-25,10:27:28,140.24978,30.76696,358.47776,24,0,0,0,0,0,0,12,57,43,12,2,0,0,0,0,0,57,n0,dayside
2018-05-25,10:27:28,140.24978,30.76696,358.47776,24,0,0,0,0,0,0,11,64,42,8,3,0,0,0,0,0,64,i0,dayside
2018-05-25,10:27:31,140.41474,30.902962,358.45215,18,0,0,0,1,3,7,44,119,63,22,10,1,0,0,0,0,119,n0,dayside
2018-05-25,10:27:31,140.41474,30.902962,358.45215,18,0,0,0,0,1,10,43,117,83,30,6,0,0,0,0,0,117,i0,dayside
2018-05-25,10:27:34,140.58018,31.038755,358.4266,12,0,0,0,1,4,26,86,201,144,74,8,2,0,0,0,0,201,n0,dayside
2018-05-25,10:27:34,140.58018,31.038755,358.4266,12,0,0,0,3,9,24,85,192,134,71,11,0,0,0,0,0,192,i0,dayside
2018-05-25,10:27:37,140.74608,31.174336,358.4011,4,2,0,7,4,19,41,119,239,163,93,12,3,0,0,0,0,239,n0,dayside
2018-05-25,10:27:37,140.74608,31.174336,358.4011,4,0,0,1,4,18,62,119,225,186,82,6,2,0,0,0,0,225,i0,dayside
2018-05-25,10:27:40,140.91247,31.309704,358.37565,0,1,2,5,12,26,54,120,238,229,95,21,1,0,0,0,0,238,n0,dayside
2018-05-25,10:27:40,140.91247,31.309704,358.37565,0,0,6,11,13,15,55,136,231,207,83,23,1,0,0,0,0,231,i0,dayside
2018-05-25,10:27:43,141.07933,31.444856,358.35027,-8,0,5,4,8,31,68,152,306,202,92,21,1,0,0,0,0,306,n0,dayside
2018-05-25,10:27:43,141.07933,31.444856,358.35027,-8,4,3,6,9,26,63,177,283,185,85,19,1,1,0,0,0,283,i0,dayside
2018-05-25,10:27:47,141.30256,31.624723,358.31651,-18,2,2,1,3,26,57,147,242,157,83,9,0,1,0,0,0,242,n0,dayside
2018-05-25,10:27:47,141.30256,31.624723,358.31651,-18,1,2,1,6,17,56,139,230,164,52,12,0,0,0,0,0,230,i0,dayside
2018-05-25,10:27:50,141.47056,31.759367,358.29125,-24,0,0,3,6,11,34,117,173,102,51,9,2,0,0,0,0,173,n0,dayside
2018-05-25,10:27:50,141.47056,31.759367,358.29125,-24,0,0,2,5,9,39,90,189,117,61,8,0,0,0,0,0,189,i0,dayside
2018-05-25,10:27:53,141.63904,31.89379,358.26605,-32,0,0,0,0,4,18,73,111,62,24,7,0,0,0,0,0,111,n0,dayside
2018-05-25,10:27:53,141.63904,31.89379,358.26605,-32,0,0,0,0,2,17,49,90,49,17,3,1,0,0,0,0,90,i0,dayside
2018-05-25,10:27:56,141.80802,32.02799,358.24091,-38,0,0,0,0,2,4,16,46,22,12,1,0,0,0,0,0,46,n0,dayside
2018-05-25,10:27:56,141.80802,32.02799,358.24091,-38,0,0,0,0,0,3,13,27,20,5,1,0,0,0,0,0,27,i0,dayside
2018-05-25,10:27:59,141.9775,32.161966,358.21583,-46,0,0,0,0,0,2,1,5,4,1,0,0,0,0,0,0,5,n0,dayside
2018-05-25,10:27:59,141.9775,32.161966,358.21583,-46,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,6,i0,dayside
2018-05-25,10:28:02,142.14747,32.295716,358.19081,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:28:02,142.14747,32.295716,358.19081,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-05-25,10:28:05,142.31795,32.429237,358.16585,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,dayside
2018-05-25,10:28:05,142.31795,32.429237,358.16585,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,dayside
2018-06-20,09:58:23,-30.467187,-12.823635,364.02161,-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:23,-30.467187,-12.823635,364.02161,-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:26,-30.339227,-12.672426,364.00766,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:26,-30.339227,-12.672426,364.00766,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:29,-30.211418,-12.521156,363.99364,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:29,-30.211418,-12.521156,363.99364,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:32,-30.083759,-12.369824,363.97955,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:32,-30.083759,-12.369824,363.97955,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:35,-29.956246,-12.218432,363.96539,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:35,-29.956246,-12.218432,363.96539,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:38,-29.828879,-12.06698,363.95116,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:38,-29.828879,-12.06698,363.95116,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:41,-29.701655,-11.915469,363.93686,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:41,-29.701655,-11.915469,363.93686,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:45,-29.532243,-11.713364,363.91769,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:45,-29.532243,-11.713364,363.91769,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:48,-29.405347,-11.561719,363.90323,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:48,-29.405347,-11.561719,363.90323,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:51,-29.278587,-11.410018,363.8887,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:51,-29.278587,-11.410018,363.8887,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:54,-29.151961,-11.258261,363.87411,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
2018-06-20,09:58:54,-29.151961,-11.258261,363.87411,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i0,nightside
2018-06-20,09:58:57,-29.025469,-11.10645,363.85944,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n0,nightside
